smiles,score
COc1ccc(-c2cn3cc(C(=O)N(C)C(C)C)nc3c(=O)n2C)cc1,-7.3
CN(C)c1nc(CNC(=O)c2cccc([C@@H]3CCC[NH2+]C3)c2)cs1,-7.6
CCNC(=O)[C@@H]1C[C@H]([NH3+])CN1C(=O)c1ccccc1-n1cncn1,-6.4
O=C(CC[NH+]1CCCCC1)N[C@@H]1CCOC[C@H]1OCc1ccccc1,-7.2
CNC(=O)CCc1ccc2c(C)cc(-c3cccc(Cn4cccn4)c3)nc2c1,-8.6
CCc1ocnc1C(=O)N[C@H]1CCCN(c2ncccn2)C1,-6.9
C[C@H](c1ccccc1)n1c(SCC(=O)[O-])nnc1-c1cnccn1,-6.9
O=C(NC1CC1)c1ccc(C[C@H]2CCN(C(=O)CSc3ccccc3)C2)cc1,-7.5
COc1cccc(C(=O)N2C[C@@H](Cc3cc(C)n[nH]3)[C@H](O)C2)c1F,-7.0
CN(Cc1cc(-c2ccncc2)no1)C(=O)c1cn2ccsc2n1,-6.6
CC(=O)c1ccc(C(=O)N[C@@H]2COCC[C@@H]2OCc2ccccc2)s1,-7.3
CCCO[C@@H]1CCCN(C(=O)CCS(C)(=O)=O)C1,-5.4
Cc1cc(CN(C)C(=O)CN2C[C@@H](c3ccccc3)CC2=O)ccn1,-7.3
COc1c(F)cccc1C(=O)N1CCC[N@H+](CCn2cnc3ccccc32)CC1,-7.8
CCCCn1nc(CC(N)=O)nc1-c1ccc(NS(=O)(=O)CC)cc1,-6.4
CCc1cc(NC[C@H](c2ccco2)[NH+](C)C)ncn1,-5.6
COc1cc(OC)cc(-c2ccccc2C(=O)NC(C)C)c1,-7.1
Cn1nc(C(F)(F)F)cc1C(=O)N[C@H]1C[C@@H](O)CN(C(=O)c2cncs2)C1,-7.5
CCn1ccnc1C1CCN(C(=O)c2cn(C)c3ccc(C)cc3c2=O)CC1,-9.0
CCCc1noc(CN(C)C(=O)c2ccc3[nH]c(=O)c(=O)[nH]c3c2)n1,-6.8
COc1ccc([C@H]2[C@@H]3CN(c4cccc(C)n4)C[C@@H]3CN2C(C)=O)cc1,-8.4
OC1(c2ccccn2)CCN(c2ccnc3c(F)cc(F)cc23)CC1,-8.1
Cn1c(N2CCOCC2)nc2cc(C(=O)NCCc3c[nH]cn3)ccc21,-6.8
O=C1C[C@@H](C(=O)N2CCCN(c3ncccn3)CC2)CN1Cc1cccnc1,-7.6
Cc1ncc2c(n1)[C@@]1(CCC[N@H+](Cc3cnn(-c4ccc(C)c(C)c4)c3)C1)CC2,-9.4
O=C(NC1CC1)[C@H]1CCC[N@@H+](C2CCN(C(=O)c3cc(C4CC4)no3)CC2)C1,-8.1
COc1cccc(CC(=O)NC[C@H]2CC(Cc3ccc(F)cc3)=NO2)c1,-7.4
Cn1ccnc1C(=O)N1C[C@@H]2C[C@H](C1)[C@@H]1CCC[C@H](Cc3ccccc3)[N@H+]1C2,-9.2
CCc1nnc(CN(C)C(=O)c2c(C)ncn2C)o1,-6.1
O=C([C@H](c1ccccc1)n1cnnn1)N1CCCN(c2ncccn2)CC1,-7.8
Cn1cc(NC(=O)C[N@@H+]2[C@@H]3CC[C@H]2C[C@H](CO)C3)cn1,-6.4
COc1ccc(CCCC(=O)Nc2cc3[nH]c(=O)[nH]c3cc2N2CCCC2)cc1,-7.8
O[C@H]1CCCN(c2ncccc2C[NH2+]C2CCSCC2)C1,-6.7
CCC(=O)Nc1cc(NC(=O)C[C@H]2CCCOC2)ccc1C,-7.1
O=C(C[C@H](c1ccccc1)c1ccco1)NCCc1ccccn1,-7.2
CCn1c(C[NH+](C)C)nnc1C1CCN(C(=O)CCN2CCCC2=O)CC1,-7.1
Cc1nc(C)c(CC(=O)N2CC[C@]3(CN(C)C(=O)CO3)C2)c(=O)[nH]1,-7.2
Cc1ccsc1CN(CC[NH+](C)C)C(=O)NCc1nc(C(N)=O)no1,-6.8
Cc1noc(C)c1C[N@H+](C)CCn1cnc2ccccc21,-6.4
O=C(C[C@@H]1CCCN(c2nc3ncccc3o2)C1)NCCc1noc(C2CC2)n1,-7.6
OCCOc1ccccc1-c1nccn1C1CCC1,-6.3
O=C(CC[N@@H+]1CCCC[C@@H]1c1ccccn1)NCc1cccc(Cl)c1,-7.3
COc1ccccc1C(=O)N1C[C@@H]2C[N@@H+](C)[C@@H](c3ccccc3)[C@@H]2C1,-7.8
CN(C)S(=O)(=O)C[C@@H]1CN(C(=O)c2ccc[nH]2)C[C@@H]1O,-5.9
COc1cc([C@H]2CC(=O)Nc3cc(OC4CCCC4)ccc32)cc2c1OCO2,-8.7
CC(C)(CO)CNC(=O)C[C@H]1CC[C@@H](CNC(=O)c2ccc(F)cc2)[N@@H+]1CC1CC1,-6.9
CC(C)(C)NC(=O)N1CCCN(C(=O)c2sccc2Cl)CC1,-6.3
Cn1nc(CO)c2c1CCN(C(=O)NCc1csc(Cc3ccccc3)n1)C2,-7.9
CCOC(=O)N1CCN(C(=O)CN2C[C@@H](c3ccccc3)CC2=O)CC1,-7.6
CC(C)(O)C#Cc1cccc(C(=O)N2C[C@@]3(C(=O)[O-])C[C@@]3(C(=O)[O-])C2)c1,-7.4
CCOCCn1ccc(-c2cccc(-c3ncccc3Cl)c2)n1,-6.9
C[N@H+](CCC(=O)N(CCO)Cc1ncc[nH]1)[C@@H]1CCS(=O)(=O)C1,-5.3
O=C([O-])[C@@H]1COCCN(C(=O)c2cccc(OC(F)(F)F)c2)C1,-7.4
O=C(N[C@H]1[C@H]2CCO[C@H]2[C@@H]1[NH+]1CCCCC1)c1cccc(OC(F)F)c1,-7.6
CC(C)Cc1nc(C[N@@H+]2C[C@H]3C[C@@H](C2)[C@H](Cc2ccccc2)n2c3cccc2=O)no1,-9.1
O=C(NC1CCN(C(=O)c2ccco2)CC1)c1cc2cc(Cl)ccc2oc1=O,-9.1
COCC1CCN(S(=O)(=O)NCc2cscn2)CC1,-5.3
COc1ccc(OCC(=O)N2CCc3c(cnc(C)c3CNC(=O)/C=C/c3cccs3)C2)cc1,-7.9
O=C1NCC(=O)N2C[C@H](Nc3cc(-c4ccccc4)nc4ccnn34)C[C@@H]12,-8.8
Cc1n[nH]c(C)c1CCN(C)C(=O)C1CCN(C(=O)c2ccccn2)CC1,-8.0
CN(CCc1ccccn1)C(=O)CC[C@H]1CCCN(C(=O)Cn2cnc3ccccc32)C1,-7.6
Cc1nn(C)c(C)c1CN(C1CC1)S(=O)(=O)CCOc1ccccc1,-6.6
CCn1nc(CC(C)C)nc1Cc1n[nH]c2ccccc12,-7.0
NC(=O)c1nc(CNS(=O)(=O)N2CCCCCC2)no1,-6.3
COCC[N@@H+]1CC[C@H](C[N@H+](C)Cc2ccc(F)c(OC)c2)C1,-5.7
COC[C@@H]1CCCN1C(=O)c1ccc(OC2CCN(C(=O)C3CC3)CC2)cc1,-7.4
CCN(C[C@@H](O)c1cccc(O)c1)C(=O)NCc1c(C)n[nH]c1C,-7.1
CCC[C@H]1COC[C@H]2CN(C(=O)c3cnc(C(C)C)nc3)CC[N@@H+]12,-6.8
O=C([O-])c1cncc(-c2cccc(C[NH+]3CCOCC3)c2)n1,-6.7
O=C1C[C@@H](CCc2ccccc2)c2c(nc3sccn23)CN1,-7.5
C[C@H]1C(=O)N2CCC[C@H]2CN1C(=O)c1nn(Cc2ccccc2)c2ncccc12,-8.9
COC1CCN(c2nc3cc(C(C)(C)C)ccc3o2)CC1,-7.3
C[N@H+](Cc1cccc(Cl)c1F)[C@H]1C[C@H]2CC(=O)NC[C@H]2C1,-7.1
Cc1ccn(CCC(=O)NC[C@@H]2CCCN(S(=O)(=O)N3CCCC3)C2)n1,-7.2
COc1ccccc1[C@@H](C(=O)[O-])[N@@H+](C)Cc1cc(-c2ccncc2)no1,-7.0
CC(C)[N@H+]1CCC[C@H](C(=O)NCc2nnnn2-c2ccccc2)C1,-7.4
C[C@H](c1ccccn1)N(C)C(=O)c1cccc(S(C)(=O)=O)c1,-6.9
COCC1(C(=O)N(C)[C@H](C)c2ccon2)CCC1,-5.4
CCOC(=O)c1cnn(-c2ccccc2Cl)c1C[NH2+]CCOC,-5.6
O=C(N[C@@H]1CO[C@H]2[C@@H]1OC[C@H]2O)c1n[nH]c2c1CCCC2,-7.2
CC(=O)c1cc(-c2cccc(C(=O)N(C)CC3(CO)CCC3)c2)ccc1O,-7.7
Cc1ccc(-c2ccc(C(=O)N(C)Cc3c[nH]nc3C)cc2)c(C)n1,-8.1
O=C(N[C@@H]1C[N@H+](CC2=Cc3cc(Cl)ccc3OC2)CC[C@H]1O)C1CCOCC1,-8.5
CCN1CCN(C(=O)c2cc(=O)c3ccccc3o2)[C@@H](C)C1=O,-8.2
Cc1cc(N)nc(C)c1-c1cccc(C(=O)NCCc2ncnn2C)c1,-7.8
CC[NH+](CC)CC[NH2+]Cc1ccccc1OC[C@H](O)C[NH+]1CCSCC1,-5.8
COCc1ccc(C(=O)NCc2cc3n(n2)CCC[NH2+]C3)o1,-6.4
Cc1ncc2c(c1C#N)CCN(C(=O)c1ccn3ncnc3c1)C2,-7.9
COCCNC(=O)c1cn([C@@H]2CCCN(C(=O)c3c(-c4ccccc4)noc3C)C2)nn1,-8.3
O[C@H](CNc1cc(-c2ccccc2F)nc2ccnn12)c1ccncc1,-7.7
Cc1nnc2n1[C@@H](CC(C)C)CN(C(=O)CC[C@@H]1NC(=O)NC1=O)C2,-7.3
O=C(Cc1nnn[n-]1)N1CCC(c2n[nH]c(=O)n2Cc2ccccc2)CC1,-8.4
CCOc1ccccc1C[N@H+]1CCOc2c(cc(-c3nc(C)cnc3C)cc2OC)C1,-8.6
O[C@H]1CCC[C@@H]1n1ccnc1-c1ccc(Cl)cn1,-6.4
O=C(Cc1ccccc1C(F)(F)F)N1CCSCC1,-7.2
Cc1cc(C)n2nc(C(=O)N3CCC4(CCc5c4nc(C)[nH]c5=O)CC3)cc2n1,-10.1
CCCCc1nc(C[N@@H+](C)Cc2cscn2)c[nH]1,-5.3
COc1ccccc1NC(=O)C[N@H+]1CC[C@H](Cc2noc(C)n2)CC1,-7.1
COc1cc(C(=O)[O-])cc(C(=O)N[C@H](C(=O)[O-])C(C)C)c1,-6.7
NC(=O)NCCC(=O)N1CCc2onc(C(c3ccccc3)c3ccccc3)c2C1,-8.4
C[N@H+](Cc1cc(-c2cccs2)n[nH]1)C[C@H]1[C@H]2CN(S(C)(=O)=O)C[C@]23CC[C@H]1O3,-7.3
COc1nc(N[C@H](CC(=O)[O-])c2ccccc2)ncc1F,-6.4
CC[C@H](c1ccccn1)N(C)C(=O)c1occc1C,-6.3
[NH3+][C@H]1C[C@H](c2nnc(Cn3cc4c(n3)CCC4)n2C2CC2)C1,-6.9
Cc1cc(OC[C@@H](O)CNC(=O)NCCc2ncc[nH]2)ccc1Cl,-6.3
Cc1cccc(CN2CCOCS2(=O)=O)c1F,-6.5
Clc1cccc2ccc(-c3nccn3CCc3cscn3)nc12,-7.3
[NH3+][C@H]1CCN(C(=O)NCCCc2ccc(O)cc2)C1,-6.3
O=C(NCc1cnc2c(c1)C[NH2+]CC2)c1cc2c(s1)C1(CC[NH2+]CC1)OCC2,-8.7
CSc1nc(N)cc(NC2(c3ccccc3)CC2)n1,-6.7
COc1ccc(S(=O)(=O)N2CCN(C(=O)c3csc(C)n3)CC2)cc1,-7.2
CCCC(C)(C)C(=O)N1CCC[C@]2(C1)C[N@@H+](Cc1nc(C)n[nH]1)CC[C@H]2O,-7.4
COc1ccc(OC[C@H](O)C[N@H+]2CC[C@@H](O)CC2)c(C[N@@H+](C)Cc2nc(C)cs2)c1,-6.1
CN1C[C@@H]2C[C@H](N(C)C(=O)c3ccc(C(N)=O)cc3)C[C@@H]2CC1=O,-8.2
O=C(CCCn1ccnc1)N1CC[NH+](Cc2ccc3c(c2)OCO3)CC1,-6.9
COCC1(CNC(=O)N(C)CCn2ccnc2C)CCCC1,-5.7
Cc1nc2c(c(=O)n1C)C[N@@H+](Cc1ccn3ncnc3c1)C2,-7.3
Cc1cc(C)n(CC2(CNC(=O)c3cnn[nH]3)CC2)n1,-6.7
Cc1ccc(F)cc1C(=O)N1C[C@@H](c2ccccc2)[C@@H]2[C@H]1[C@H]1CC[N@@H+]2CC1,-8.7
CCCc1ccc(C(=O)NC[C@@H]2CCC[N@@H+](C)C2)cc1,-6.9
COC[C@]1(O)CCN(C(=O)CCc2cccnc2)CC1(C)C,-6.7
CC(C)NC(=O)[C@@H]1C[C@@H]([NH3+])CN1C(=O)c1cnn2ccccc12,-7.2
O=C(Cn1ncc2ccccc21)Nc1ccc(Oc2nnn[n-]2)cc1,-7.3
COCCN(Cc1ccncc1)C(=O)c1cc(-c2ccccc2O)n[nH]1,-6.8
O=C(N[C@@]1(c2ccccc2)CCN(C(=O)CCCn2cccn2)C[C@H]1O)c1ccsc1,-7.6
O=C([O-])CCCNC(=O)C[NH+]1CCCCCC1,-5.5
COC(=O)[C@@H](CCSC)NC(=O)c1cn(CC[NH+]2CCCCC2)nn1,-6.0
COCCCN(Cc1ccc(C)cc1)C(=O)[C@@H]1CC2(CC[NH2+]CC2)C[NH2+]1,-7.0
Cc1csc(NC(=O)[C@H](C)[N@H+]2CC[C@@H](Cc3noc(C)n3)CC2)n1,-6.9
Cn1cc(Cl)c(C(=O)NCCNC(=O)c2cccnc2)n1,-6.4
O=C(c1ccccc1Cl)N1CCN2C(=O)[C@@H]3CSCN3C(=O)[C@H]2C1,-8.2
CCC[N@@H+]1CCCn2nc(CNC(=O)C(=O)N3CCCC3)cc2C1,-7.0
COc1ccc([C@H]2CCC[C@H]3[C@@H]4C[C@@H](CN(C(=O)c5ccncc5F)C4)C[N@H+]23)cc1,-9.0
O=c1ccc(-c2ccccc2)nn1CC[NH2+][C@@H]1CCOC1,-6.6
O=C(N[C@H](c1ccccc1)c1ccco1)[C@@]12C[C@H]3C[C@@H](C1)C[C@](n1cncn1)(C3)C2,-9.2
CN(C)c1ncc2c(n1)[C@]1(CCCN(c3ccc(C#N)cn3)C1)CC2,-7.6
Cc1ccc(C(=O)N[C@@H]2C[C@H]3CO[C@H](C4CC4)C[N@@H+]3C2)c(F)c1,-7.4
CN(Cc1nccs1)c1nc(N)nc2c1CCCC2,-6.8
CCCC[C@@H]1CN(C(=O)c2cn(CCC)nc2C)C[C@H](C(C)C)O1,-6.4
CC[NH+](CC)[C@@H]1CCN(C(=O)c2nc3ccccc3[nH]2)C1,-6.4
COc1ccc(C[N@H+]2CCC[C@@]23CCCN(C)C3=O)cc1F,-7.7
O=c1cc(C[N@H+]2CCC[C@@H](c3nc4ccccc4o3)C2)nc2c(O)cccn12,-8.6
CC(C)n1cc(C(=O)N2CC(Oc3ccc(C(=O)[O-])cc3)C2)cn1,-7.1
COc1cccc(CN2CCC[C@@](O)(C[NH2+]C3(c4ccccc4)CC3)C2=O)c1,-7.7
C[C@H]1CC[N@H+](Cc2ccc(C(=O)N[C@H]3COc4ccccc43)o2)CC1,-7.9
CCCCS(=O)(=O)N1CCN(c2ccc(F)cn2)[C@@H](C)C1,-6.1
COCc1ccc(C(=O)N2CC[C@H](c3cc(OC)ccc3OC)C2)s1,-6.9
Cc1cc(C)cc(C[N@H+]2CCC[C@@]3(CCC(=O)N(Cc4cnc(C)cn4)C3)C2)c1,-9.0
COc1ccc(CNC(=O)N2CC(Oc3ccccc3C)C2)c(OC)c1,-7.2
Cc1nc(CC(=O)N2CC[C@H](O)[C@](CO)(Cc3ccccc3)C2)cs1,-7.1
COC[C@H](NC(=O)c1ccc(C)s1)c1ccnn1C,-6.2
CCOc1ncccc1C(=O)N1CCn2nc([C@H](O)c3nccn3C)cc2C1,-7.4
CN(C(=O)C[NH+](C)C)[C@H]1C[C@H]2CCN(C(=O)c3csc4c3CCCC4)C[C@H]2C1,-7.4
C[N@@H+](CCc1ccccc1)C1(C(=O)NCCn2ccnc2)Cc2ccccc2C1,-7.3
COc1ccc(-c2n[nH]cc2C[N@H+]2CCCC[C@H]2c2nccs2)c(OC)c1,-7.0
CCOCCNC(=O)c1ccc(-c2ccccc2-c2nnc(C)o2)cc1,-7.7
COC[C@H]1CCCN1C(=O)Cc1coc2cc(C)c(Cl)cc12,-6.9
CCc1ccc(C[N@H+]2CC[C@](O)(c3ccc(C)cn3)CC2)nc1,-7.2
C[C@@H](C[NH+]1CCCCCC1)[NH2+]CCS(=O)(=O)c1ccc(F)cc1,-6.0
CCOC(=O)[C@@]1(Cc2cccc(OC)c2)CCCN(C(=O)c2cc(C)nc(C)n2)C1,-7.9
CC(C)[N@H+]1CC[C@@H](CNC(=O)c2ccc([C@@H]3CCC[NH2+]3)s2)CC1,-7.1
c1cc(C[C@@H]2COC[C@H]2[NH2+]C2CCCCCC2)ccn1,-6.6
Cc1nc(N2CC[NH+](C)CC2)ncc1C(=O)NCCSc1cnn[nH]1,-6.8
CC[C@@]1(C(=O)[O-])C[C@@H]2CC[C@H]1N2C(=O)CCc1c(C)nc2ncnn2c1C,-7.7
Cc1nc(NCc2ccc(N3CCC[C@@H](C)C3)cc2)c2c(C)noc2n1,-7.8
CCCOc1ccc(C(=O)NCc2cnc3cnccn23)cc1Cl,-7.1
CC[C@]12COC(=O)N1CC[N@@H+](Cc1cc(Cl)cc(OC)c1OC(C)C)C2,-6.9
COc1ccc(F)c(-c2ccc(C(N)=O)s2)c1,-6.5
O[C@@H](CC[N@H+]1CCc2onc(-c3ccc(F)c(F)c3)c2C1)c1ccccc1,-7.3
CN(Cc1nc2ccsc2c(=O)[nH]1)C(=O)c1onc2ncccc12,-7.3
C[NH+](C)Cc1ccccc1Oc1ccc(F)c(CO)c1,-6.5
Cn1c(C(=O)NCCc2nc3c(s2)CCCC3)cc(=O)n(C)c1=O,-7.1
CCc1[nH]c(=O)ccc1C(=O)N1C[C@@H]2C[C@H](C1)[C@@H]1CCCC[N@@H+]1C2,-8.0
CCCN1C[C@@H](NC(=O)N(C)Cc2nc(-c3ccccn3)no2)CC1=O,-6.9
Cc1nc2c(c(=O)[nH]1)CCN(C(=O)CCc1c(C)nn(C)c1C)CC2,-7.6
CN(C(=O)Cn1cc2ccccc2n1)[C@H]1C[C@H]2CC(=O)NC[C@H]2C1,-7.9
c1cc(-n2cnnc2)cc(-n2ccnc2-c2cc[nH]n2)c1,-7.1
O=C(c1cncc(Cl)c1)N1CCO[C@@H](CO)[C@@H]1c1ccccc1,-7.5
Cn1nc(C(=O)[O-])c2c1CCN(C(=O)[C@H](c1ccccc1)C1CCCC1)C2,-8.3
OCc1csc(N2C[C@@H](Cc3ccncc3)[C@@H](O)C2)n1,-6.6
CCCN(Cc1ccccc1C)C(=O)c1ccnn1C,-6.6
COc1ccc(S(=O)(=O)N2CC[C@H]3C[NH2+]C[C@H]32)cc1OC,-6.7
O=C(NC1CC1)c1cn(CC[C@H]2CCCCN2C(=O)c2ccc(F)cc2)nn1,-7.5
Cc1nnsc1C(=O)NCc1cnn2ccccc12,-6.6
C=CCN1CC2(CCC1=O)CCN(C(=O)c1ccc(COC)s1)CC2,-6.9
Cc1nc(C)c(CNC(=O)[C@H]2OCC(=O)N(C3CC3)[C@@H]2c2cccnc2)s1,-7.5
CCCCS(=O)(=O)N[C@H](C)c1ncnn1CCC,-4.8
Cc1ccc(-c2noc([C@H](C)NC(=O)N(C)Cc3nncn3C(C)C)n2)cc1,-8.1
CCCOc1ccc(C(=O)N[C@@H]2COC[C@H]2Cc2ccncc2)cc1Cl,-7.1
CNC(=O)[C@H](C)Cn1ccnc1-c1cccc2cnccc12,-7.0
CCc1nc(CCNC(=O)Cn2ccccc2=O)cs1,-6.1
C[N@@H+](CCC(=O)NC1CCCCC1)CC[N@@H+](C)C1CCCC1,-5.6
C[NH+](C)C[C@@H]1OCCN(C(=O)c2ccccn2)[C@H]1c1ccccc1,-6.9
O=C1CC2(CCN(C(=O)c3ccco3)CC2)CN1C/C=C/c1ccccc1,-8.4
O=C(Cc1ccc(O)cc1)N1CC[C@@H](O)[C@@]2(CCCNC2=O)C1,-7.7
CCOc1ccc(C(=O)CCC(=O)N2C[C@@H](Cc3ccnc4ccccc34)[C@@H](O)C2)cc1C,-8.2
CC(C)c1nccn1[C@H](C)C(=O)NCCc1nc(-c2ccccc2)cs1,-7.0
CCNc1ncc(-c2nccn2-c2ccc3c(c2)C[C@H](C)O3)cn1,-7.1
COc1cc2c(cc1C[N@@H+]1C[C@@H](Cc3ccncc3)[C@H](O)C1)OCCCO2,-7.5
CC(C)N1CCC[C@@]2(CCN(C(=O)CSc3ncccn3)C2)C1=O,-6.7
COc1cc(Cl)cc(C[NH2+][C@H]2CC[N@@H+](Cc3cccs3)CC2)c1OC,-6.3
CC1(CNC(=O)Nc2cc(F)cc(F)c2Cl)COC1,-6.6
O=C(NCCc1cccnc1)c1ccc(-c2nccc3ncccc23)cc1,-8.4
Cc1n[nH]c(C)c1-c1c(C)c(-c2ccc(O)cc2)nc(N)c1C#N,-7.5
CC[C@H](NC(=O)c1cc(OC)ccn1)c1ncnn1C,-6.1
CCCn1cnnc1CNC(=O)c1ccc(-c2ccccc2Cl)o1,-7.3
COc1ccc2c(c1)c(C(=O)NCCCc1csc(N)n1)c(C)n2C,-7.1
O=C(NCc1cncn1C1CC1)N1CCC[C@H]1c1nc2ccccc2s1,-7.7
Cc1cc(N)n(CC(=O)N2C[C@@H](c3cccc(O)c3)[C@@H]3[C@H]2[C@H]2CC[N@@H+]3CC2)n1,-8.0
CC(C)(C)c1ccc(C(=O)N2CCC[C@@](CO)(Cc3ccccc3F)C2)cc1,-8.5
Cn1ccnc1[C@H](O)[C@H]1CC[N@H+](CC(=O)NCc2cccs2)CC1,-6.5
COc1cccc2c1OCCC[N@H+](C[C@@H]1CCCOC1)C2,-7.3
O[C@@H]1C[N@H+](Cc2nc(-c3ccco3)no2)CC[C@H]1c1ccc2c(c1)OCO2,-8.1
COc1cccc(C[N@@H+]2CC[C@@H](O)[C@](Cc3ccc(F)cc3)(C(=O)[O-])C2)n1,-7.3
O=C(Cc1c[nH]nc1O)N1CCC[C@]12CCCN([C@H]1CC[C@H](O)CC1)C2=O,-8.9
C=CC[N@H+]1CC[C@@H](CNC(=O)CSc2nc(CC)n[nH]2)C1,-5.8
CCCc1cnc(C)nc1N[C@@H]1C[NH2+]C[C@H]1O,-5.7
COc1ccc([C@@H]2CN(c3ccc(C(=O)[O-])cn3)Cc3[nH]cnc32)cc1,-8.0
O=C(NCCC[N@H+]1CCCC[C@@H]1CO)N1CCN(C(=O)c2ccco2)CC1,-7.0
CSC[C@H]1CC[N@H+](CCn2cc(Cl)cn2)CC1,-5.1
C[C@H](O)c1cccc(N2CCOc3c(O)cc(-c4cccc(Cl)c4)cc3C2)n1,-8.8
CCCCn1nc(C)c2c1NC(=O)C[C@H]2c1ccc(N2CCCC2)c(OC)c1,-7.6
Cc1nn(C)cc1-c1ccc(C(=O)NCc2csc(N3CCCC3)n2)cc1,-7.9
Fc1ccc(CC[C@@H]2CCC[N@@H+](CCCn3cnnn3)C2)cc1,-7.2
COc1ccc(F)c(F)c1C(=O)N[C@H]1C[C@H]2CO[C@@H](C3CC3)C[N@@H+]2C1,-7.2
COc1cccc(CC2(CO)CCN(S(=O)(=O)/C=C/c3ccccc3)CC2)c1,-7.4
Cc1ccccc1[C@H](CC(=O)N(C)Cc1nccs1)c1ccccc1,-7.3
CC1(C)C[C@@](CCNC(=O)CCCc2cn[nH]c2)(c2ccccc2)CCO1,-7.1
O=C(c1cc2ncc(CCO)cn2n1)N1CC[NH+](Cc2cccc(F)c2)CC1,-8.2
CC[C@H]1CC[N@@H+](CCNC(=O)N(C)Cc2cc(-c3ccccc3)on2)CC1,-7.2
CC(=O)N1CCO[C@H](CNc2ncc(C#N)c(N)n2)C1,-6.1
Cc1c(C(=O)N2C[C@@H]3C[C@H](C2)[C@@H]2CCC[C@H](C4CC4)[N@@H+]2C3)[nH]c2ccc(Cl)cc12,-9.2
COCC1([NH2+][C@H]2CC[N@@H+](Cc3ccco3)CC2)CCCC1,-5.9
CC(C)[C@H](CO)NC(=O)c1coc(C[NH+]2CCN(c3ccccc3F)CC2)n1,-7.5
Oc1cc(-n2ccnc2-c2ccccn2)cc(F)c1F,-7.6
Cc1cccc([C@H](NC(=O)c2nn(C)c3ccccc23)C(=O)[O-])c1,-7.9
Cc1nn(C)c(C)c1CN(C(=O)NCCSCc1ccccc1)C1CC1,-6.6
NC(=O)c1nc(Cn2ccnc2-c2cc(-c3ccccc3)no2)no1,-7.8
C[N@H+](CCC(C)(C)O)Cc1cc(C(N)=O)oc1C(C)(C)C,-6.2
CN(Cc1ccc(F)cc1)C(=O)c1csc2nc(-c3cccc(Cl)c3)cn12,-7.9
O=C(c1csc2nc(-c3cccc(F)c3)cn12)N1CCCCCCC1,-8.5
NC(=O)c1ccc(-c2cccc(C(=O)N3CC[C@@H]4CCCC[C@H]4C3)c2)cc1,-9.1
CC(C)c1noc(C2CCN(C(=O)c3cccc4c3CCC4=O)CC2)n1,-8.7
O=C(N[C@@H]1CS(=O)(=O)C[C@H]1O)c1cccc(C2=CCCS2(=O)=O)c1,-7.7
Cc1cccc(Cl)c1OCCNC(=O)c1cc2n(n1)C[C@@H](O)CNC2=O,-7.7
O=C(CCN1CCCCO1)N1CC[NH+](CCn2cncn2)CC1,-6.3
O=C(NCc1cccc(-c2ccccc2)c1)c1cn(Cc2ccccc2F)nn1,-9.0
O=C(Cc1ccc(NC(=O)c2cnc(C3CC3)nc2)cc1)NC1CC1,-7.4
CCc1cc(N2CCC([NH2+]Cc3cccnc3)CC2)nc(N2CCOCC2)n1,-7.7
O=C(Nc1nc[nH]n1)N1CC[C@@H](c2ccccc2Cl)C1,-7.3
Cc1cc2c(cn1)CN(C(=O)c1c(C)oc3c1C(=O)CCC3)C2,-8.5
COc1cc(OC)c2nc(N3C[C@@H]4CNC(=O)[C@@H]4C3)cc(C)c2c1,-7.6
Cn1c(CO)nnc1[C@H]1C[C@H](NC(=O)c2nc3ccc(Cl)cn3c2F)C1,-7.6
CCCn1c(C)nc2cc(NC(=O)[C@H]3CC34CC[NH2+]CC4)ccc21,-7.6
COc1ccc(Cl)cc1C(=O)Nc1cnn(C(C)C)n1,-6.5
O=C(c1cccnn1)N1CC[C@@H](c2ccc3c(c2)OCO3)[C@H](O)C1,-7.9
Cc1ccc(C(N)=O)cc1-n1ccnc1-c1cnsc1,-7.0
CC(C)Cn1cncc1CNC(=O)N(C)Cc1cccc(C(F)(F)F)c1,-6.9
CC(=O)N[C@@H]1CCOC[C@H]1Oc1ccc(C(N)=O)cc1,-6.4
CCSCC(=O)N1CCN(c2nnc(C(F)(F)F)s2)CC1,-6.1
CC(C)c1nccn1CCCNC(=O)c1ccc(-c2cccc(O)c2)nc1,-7.1
NC(=O)C(=O)N1CCOc2c(O)cc(-c3cccnc3)cc2C1,-8.0
Cc1nn(C)c(C)c1S(=O)(=O)N1CCC(OC(F)(F)F)CC1,-7.3
Cc1cccc(C[NH+]2CCN(C(=O)CCn3cccn3)CC2)c1,-7.0
COc1ccc(C(=O)N2CCC3(CCC(=O)N(C[C@@H]4CCCO4)C3)CC2)cc1O,-8.1
CC(C)c1nc(C(=O)NCc2ccccc2C[NH+](C)C)cs1,-6.6
COc1cccc(C[C@@]2(C(=O)[O-])CN(C(=O)c3ccc[nH]3)CC[C@@H]2O)c1,-7.2
O=C(C[C@@H]1CCCN(c2nc3ccc(Cl)cc3o2)C1)NCCc1cc[nH]n1,-7.2
Cc1nc(C)c(CC(=O)N2CCC([C@H](O)Cc3ccccc3)CC2)c(=O)[nH]1,-8.4
COc1ccc(-c2noc(COc3cccc4ccc(C(N)=O)nc34)n2)cc1,-8.5
Cc1cc2cc(C(=O)N3CCN(c4nc5ccccc5s4)CC3)ccc2o1,-8.6
