smiles,score
Cn1ccnc1C(=O)N1CCC(C(=O)NCc2ccccc2Cl)CC1,-4.2808
COc1cccc(-c2n[nH]cc2C(=O)N2CC(Oc3cccc(C)c3)C2)c1,-3.79318
O=C(NCc1ccccn1)c1cccc(OC2CCN(C(=O)C3CCCCC3)CC2)c1,-4.39175
O=C(c1cccc(N2CCNC2=O)c1)N1CC[C@@H](Cc2cccnc2)C1,-3.49154
Cc1cnc2c(C(=O)N3CCC[C@]4(CCc5cnc(N)nc54)C3)cnn2c1,-4.96579
CN(CC[NH+]1CCCC1)C(=O)CSc1ccccn1,-4.38562
CC[C@@H](Nc1cc(C(=O)N2CCCCC2)ccn1)c1ccc(OC)cc1,-6.01708
C=CCn1ncc(C[N@H+]2CC[C@@]3(CC2)c2nc[nH]c2CC[N@@H+]3CCCC)c1C,-1.2078
COc1cc(CNc2nc(C(C)C)nc3c2CCNC3=O)cc(OC)c1,-4.31918
Cc1ccc(F)c(C(=O)N[C@@H]2CC[N@@H+](CC(=O)N(C)C)C[C@H]2O)c1Cl,-3.4849
Cc1[nH]c2c(c1C(=O)N1CCCC[C@@H]1c1nccs1)C(=O)CCC2,-4.11604
CNC(=O)C1(Cc2cccc(OC)c2)CN(C(=O)Cc2ccc(CO)cc2)C1,-3.77064
COCCNC(=O)c1ccc(OC)cc1O[C@H]1CC[N@H+](C2Cc3ccccc3C2)CC1,-4.80762
O=C(c1cnc2sccn2c1=O)N1CCC[C@@H](c2nccn2CC2CC2)C1,-3.83698
CCn1c(C2CCN(C(=O)Cc3cn4ccsc4n3)CC2)n[nH]c1=O,-6.93719
COCCNC(=O)N1CCC[C@@H](CNC(=O)c2cccc3ccccc23)C1,-4.27288
Cc1cc(C)c2c(N[C@H]3CC[N@@H+](C4CCOCC4)CC3)ncnc2n1,-4.5462
Cc1nc2ccc(NC(=O)N(C)Cc3c(C)noc3C)cc2nc1C,-3.45883
O=c1n(CCn2cccc2)nc([C@H]2CCC[NH2+]C2)n1-c1ccccc1,-5.44278
CCN1C(=O)N(CC(C)C)C2(CCN(C(=O)CCc3ccc(C)cc3)CC2)C1=O,-5.1299
CCOC(=O)c1nn(CC2CC2)c2c1CN(C(=O)c1ccccn1)CC2,-3.51259
CCn1nc(C)c(C[N@@H+](CCOC)Cc2cccc3c2OCO3)c1C,-4.16802
OC[C@@]12C[NH2+]C[C@@H]1C[N@H+](CCCCOc1ccccc1)C2,-3.78899
Cc1cc(S(=O)(=O)N[C@H](C)c2nncn2C)c(C)s1,-2.93352
C=CCn1c(SCc2cccc(Cl)c2)nnc1[C@H]1CC[N@@H+](Cc2ccc(OC)c(OC)c2OC)CC1,-4.43715
COc1cccc(C[C@H]2[C@H]3C[C@H](C[N@H+](Cc4nnc(C)o4)C3)[C@@H]3CCCC[N@H+]32)c1,-4.22449
O[C@]1(C[NH2+]Cc2ccc3c(c2)OCCCO3)CC[NH2+]C1,-5.94533
Cc1cc2nc(Cn3ccc(C)c(C(=O)[O-])c3=O)[nH]c2cc1C,-4.65306
COCC[N@H+](C)C[C@@H]1CCC[C@@H](NC(=O)c2cccc(Cn3nc(C)cc3C)c2)C1,-4.42578
COc1cccc(CC2(C(=O)N3CCC(F)(F)CC3)C[NH2+]C2)c1,-4.47326
O=C(NCCc1ccccc1F)c1cn(Cc2ccccc2Cl)nn1,-3.73327
O=C(N[C@H]1CCCN(c2ncccn2)C1)c1ccnc(Cl)c1,-2.9983
COc1ccc(F)c(CN2CCC[C@@](O)(C[NH2+]CCC(N)=O)C2=O)c1,-4.7015
CCOC(=O)N1CCC(NC(=O)Nc2ccc3scnc3c2)CC1,-4.78997
CCOc1cccc(C[N@H+]2CCC[C@@H](c3[nH]ncc3-c3ccc(Cl)cc3)C2)c1O,-3.93707
CC[C@@]1(C(=O)[O-])C[C@@H]2CC[C@H]1N2C(=O)CCn1nc(C)c(C(C)=O)c1C,-5.50071
C[N@@H+](Cc1cccc(C(=O)[O-])n1)[C@@H]1CCOC(C)(C)C1,-3.66149
OC[C@]12CCOC[C@H]1C[N@H+](Cc1ccc(-c3cc[nH]n3)s1)C2,-4.13126
O=C(NCC[NH+]1CCCCC1)c1cn(Cc2ccccc2C(F)(F)F)nn1,-4.76327
CC(C)NS(=O)(=O)c1ccc2c(c1)nc(-c1ncc[nH]1)n2C(C)C,-4.58867
O=C(NCc1cc(-c2ccccc2)n[nH]1)[C@H]1[C@@H]2C[NH2+]C[C@@H](C2)[C@@H]2CCCC(=O)N21,-4.79296
Cc1ocnc1C(=O)NCc1cc2cc(F)ccc2[nH]1,-4.33611
Cn1cc(Cl)cc1C(=O)N1CCCN(C(=O)[C@@H]2CCC[N@H+](C)C2)CC1,-3.9938
CC[C@@H](C(=O)Nc1nnc(SC(C)C)s1)n1cc(C(C)=O)c2ccccc21,-4.60271
Cc1nnc(SCC(=O)N[C@H](C)c2nnc(C(C)C)o2)o1,-3.9607
C[C@H]1CC[N@@H+](CC(=O)N2CCC[C@]3(C2)C[N@H+](Cc2ccccn2)CC[C@H]3O)CC1,-4.14658
Cc1cc(C)nc(CCNC(=O)Cc2c[nH]c(=O)n(C)c2=O)n1,-4.17282
COc1ccc(-c2nccn2CC[C@@H]2CCC[N@H+]3CCCC[C@H]23)c(C(=O)[O-])c1OC,-4.1773
Cn1ncc(N2CC[NH+](CC(=O)NC[C@@H]3CCCO3)CC2)cc1=O,-4.51134
COC(=O)CCC(=O)N1CCC[C@H](CCc2ccccc2C(F)(F)F)C1,-4.82206
CN(Cc1nc2ccccc2c(=O)[nH]1)C(=O)[C@H]1CCc2ccccc2C1,-5.98879
O=C(NC[C@H]1[C@H]2C[C@H](CN(C(=O)C3CC=CC3)C2)[C@@H]2CCCC[N@H+]21)c1ccc[nH]1,-4.45997
Cc1cc2cccc(C(=O)N[C@@H]3CCOC[C@H]3Oc3ccccn3)c2o1,-5.07213
CCc1cc(NCCc2nc(-c3cccnc3)no2)n2nccc2n1,-4.0453
CCc1ccc(-c2cc(C)c3c(cnn3CCCC(N)=O)n2)cc1,-5.60556
Cc1cc(CC(=O)N2CCC(c3ccccc3)(c3csc(C)n3)CC2)on1,-3.77565
Cc1ccc2oc(N3CCC(C(=O)NCC[C@H]4CCC[N@H+]4C)CC3)nc2n1,-4.64907
COc1ccc(N2CCC([N@@H+](C)CCCn3cccn3)CC2)cc1,-4.06169
O=C1OCCN1c1cccc(-n2ccnc2-c2cc3n(n2)CCC[NH2+]C3)c1,-5.73215
Cc1ccn2c(C(=O)N3C[C@@H]4CCC[C@H]3C4)nnc2n1,-4.24358
C[N@H+]1CC[C@@H]([N@@H+]2CCC[C@H](NC(=O)CCC3CCCC3)C2)CC1,-4.42195
COc1nccnc1N1C[C@@H]2CN(C(C)=O)[C@@H](c3ccccc3C)[C@@H]2C1,-5.41483
Cc1c(C(=O)N(C)CCO)cnn1-c1ncc2c(n1)-c1ccccc1CCC2,-5.00828
Cc1nnc(SCCNC(=O)[C@@H](C)c2n[nH]c(=O)c3ccccc23)s1,-4.05974
Cc1cccc(OC[C@H]2CCCN(C(=O)c3cnc4sccn4c3=O)C2)c1,-5.26548
COc1ccc(S(=O)(=O)N2CCCC[C@@H]2CO)cc1Cl,-3.37081
C[NH+](C)CCNC(=O)c1cc2n(n1)CCN(c1ncccc1C#N)C2,-4.81035
CCN(Cc1nc(C(C)C)no1)S(=O)(=O)c1cccc2nsnc12,-4.48537
Cc1cnn(CCC(=O)N(C)Cc2cnc3ccccn23)c1,-4.00083
CCNc1nc(C)c(C(=O)N2CC[C@H](Cc3cccc(C(=O)[O-])c3)C2)s1,-3.66277
C[C@H]1CN(C(=O)c2cccc3c2CCC3=O)Cc2nnc(Cc3ccccc3)n21,-4.32182
CCN1C[C@H](C(=O)N(C)CCn2nc(C)cc2C)CC1=O,-4.78786
NS(=O)(=O)C1CCN(C(=O)c2cc3c(s2)C2(CC[NH2+]CC2)OCC3)CC1,-5.84002
COc1cccc(C(=O)N2CCN(C(=O)c3cnc(C4CC4)nc3)CC2)c1,-4.61528
Cc1c(C(=O)Nc2cccc(-c3cnc[nH]3)c2)cnc2ccnn12,-4.66957
O=C(c1ccncc1F)N1CCC(c2ccccc2)(c2cn3ccccc3n2)CC1,-4.99428
O=C(N[C@@H]1C[C@H]2CO[C@@H](CCO)C[N@@H+]2C1)c1cc2ccccc2o1,-3.06397
CN1C[C@@]2(CCN(C(=O)CC3=C(c4ccccc4)CCC3=O)C2)OC1=O,-4.36254
O=C(Nc1ccccc1)N1CCC[C@H]([NH+]2CCN(c3ccccc3)CC2)C1,-3.92604
CCC[C@@]1(C(=O)[O-])C[N@@H+](Cc2ccccc2C)CC[C@@H]1O,-4.22249
O=C([O-])COc1ccccc1C[N@@H+]1CC[C@@]23OCCN2C(=O)C[C@@H]13,-3.9519
O=C(CCC(F)(F)F)N1C[C@@H]2OCCC(=O)N(Cc3ccccc3)[C@H]2C1,-4.69419
Cn1c(-c2ccc(O)cc2)nc2ccccc21,-5.46673
Cc1cc(Cl)ccc1C(=O)N1CCCN(C(=O)Cc2cccnc2)CC1,-3.40862
Cc1ccc(N2CCC([N@H+]3CC[C@@]4(CCNC(=O)CC4)CC3)CC2)cc1Cl,-4.49721
Cc1cccc(-n2cnnc2[C@@H]2CC[N@@H+]2Cc2ccccc2)c1,-3.11425
c1ccc(-n2cc(C[NH2+]Cc3ccsc3)c(-c3ccc4c(c3)OCO4)n2)cc1,-5.63877
Cc1ccc(-c2noc([C@H](C)NC(=O)N(C)Cc3nncn3C(C)C)n2)cc1,-5.15242
COc1ncccc1NC(=O)N(Cc1ccncc1)C[C@@H]1CCC(=O)N1,-4.89142
Cc1ocnc1C(=O)N[C@H](c1cnc2ccccc2c1)[C@H]1C[C@@H](O)C1,-4.09688
CCc1cc(S(=O)(=O)N(C)CC[C@@H]2CCCCO2)ccc1OC,-2.85583
CNC(=O)[C@@H]1C[C@@H]([NH3+])CN1C(=O)C1Cc2ccccc2C1,-6.54701
NC(=O)[C@]1(Cc2ccccc2)C[C@@H]2CC[C@H]1N2C(=O)C[NH+]1CCCCC1,-4.05055
C[N@H+]1CC[C@@H]([NH+]2CCN(C(=O)c3ccccc3C#N)CC2)CC1,-4.1831
Cc1cc(C(=O)NC[C@H]2[C@H]3CN(c4nccnc4C)C[C@]34CC[C@H]2O4)cc(C)n1,-4.43062
C[N@H+](Cc1cnc(N2CCCC2)s1)C[C@H]1Cc2ccccc2O1,-2.6911
C[NH+](C)[C@@H]1CC[C@H](CO)CN(C(=O)c2cc(-c3ccc(O)cc3)[nH]n2)C1,-5.02001
CCCO[C@@H]1CCCN(C(=O)c2ccc(-c3ccc(C)nc3N)cc2)C1,-4.13618
CCCC[C@@H]1C=CCN1C(=O)Nc1cnn(CC)c1,-4.29913
Cc1ccc(O[C@H]2COCC[C@H]2NC(=O)Cc2ccc(F)c(C)c2)cn1,-5.16354
Nc1nc2c(s1)CN(C(=O)CCc1cc3n(n1)CCC[NH2+]C3)CC2,-5.58293
O=C(c1cccs1)N1CCC[C@@H](Nc2ncccc2C(=O)N2CCCC2)C1,-5.12414
Cc1c(C[N@H+]2CC[C@@H](c3ccncc3)CC2)[nH]c2ccc(F)cc12,-5.16206
CC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC2(CCC(=O)N(C(C)C)C2)CC1,-4.49615
O=C([C@@H]1CC1(F)F)N1CCC(Oc2ccccc2)(C(=O)[O-])CC1,-4.30797
O=C(N[C@H](c1ccccc1)c1ccco1)[C@@]12C[C@H]3C[C@@H](C1)C[C@](n1cncn1)(C3)C2,-3.95288
CC(C)Cc1nc([C@@H]2CCC[N@H+]2C)n(-c2ccccn2)n1,-4.37883
Cc1nn(CC(=O)N2CCn3nc(C4CC4)nc3[C@H]2C)c(=O)c2ccccc12,-4.97238
CSc1ncccc1C(=O)NCCc1nc(C(C)C)no1,-3.86672
CC(C)[C@H](NC(=O)c1ccc(C#N)nc1)c1ncnn1C,-3.79766
CCc1nc(CCNC(=O)[C@H]2CC[C@@H](C(=O)[O-])C2)no1,-4.28873
CO[C@H]1CCN(S(=O)(=O)c2c(C)nn(C(C)C)c2C)C1,-4.83495
CN(C[C@@H]1Cc2ccccc2O1)C(=O)C[C@@]1(c2ccccc2Cl)CC(=O)N(CC[NH+](C)C)C1=O,-5.17941
O=C1CN(C(=O)c2conc2-c2ccccc2)CCN1Cc1cccc(F)c1,-5.81073
O=C(c1cc(C(F)(F)F)n[nH]1)N1CCC[C@H](OCc2cccnc2)C1,-3.8803
CCc1nc(C)cc(N2C[C@@H]3[C@H](CNC(=O)c4ccc(C)nc4)[C@H]4CC[C@]3(C2)O4)n1,-3.03236
COc1cccc2ccc(N3CCCN(C(=O)c4ccco4)CC3)nc12,-4.75279
COc1ccc2[nH]c(C(=O)N3CCc4oc(Cc5ccccc5)nc4C3)cc2c1,-5.00408
CCCCc1nc(C[NH2+]CCCc2nc3cc(Cl)ccc3[nH]2)c[nH]1,-4.41739
CN(Cc1cc(-c2ccncc2)no1)C(=O)c1c[nH]nc1-c1cccc(F)c1,-4.70994
CCc1nc(S(=O)(=O)N2C[C@@H](c3ccccc3)O[C@@H](C3CC3)C2)c[nH]1,-3.10105
O=C(Cc1c[nH]c2ccccc12)NCc1cc2n(n1)CC[N@H+](C1CCCCC1)C2,-4.75937
Cc1nc(CCSc2ccc3c(c2)OCCO3)n([C@H]2CC[N@@H+](C)CC2)n1,-4.62417
CCC(C)(C)C(=O)NC[C@H]1[C@H]2CN(C(=O)c3occc3C)C[C@]23CC[C@H]1O3,-3.34978
Cc1ccc(OC[C@H]2CCCN(C(=O)NCC3CCOCC3)C2)cc1,-4.30982
CCCO[C@H]1C[C@@H](C(=O)N2CCNC(=O)C2)CC[C@@H]1NC(=O)c1cccnc1,-3.45208
CN(CCCc1nccn1C)C(=O)c1cccc(-c2ccccc2F)c1,-3.65578
C=CCNC(=O)CC[NH+]1CCN(c2ccc(C#N)cc2)CC1,-1.78331
Cc1cccnc1-c1noc(C[C@@H]2C(=O)NCC[N@@H+]2C(C)C)n1,-4.71494
CCSCCC(=O)N1CCN(C(=O)c2ccc[nH]2)CC1,-2.13236
Cc1cc(N2CCN(C(=O)c3n[nH]c4c3CC[NH2+]C4)CC2)n2ncnc2n1,-6.48892
C[N@@H+](Cc1ccoc1)C[C@@H]1CCC[N@@H+](CCc2ccc(F)cc2)C1,-4.10744
Cc1ccc(F)cc1CNC(=O)N1CC[NH+](CCO)CC1,-2.89728
CC(C)c1nccn1CCCNC(=O)Cc1ccccn1,-2.5592
Cc1nccc(-c2ccccc2)c1C(=O)N[C@H]1CC[C@@H](C(=O)[O-])CC1,-4.51535
CCc1ccc(C[N@@H+]2CCC[C@H](c3[nH]ncc3-c3cccc(F)c3)C2)o1,-5.25257
O=C(c1cccc2c1COC2)N1CCCCC[C@@H]1c1cccc(F)c1,-4.81774
C[C@@H](Cn1cncn1)C(=O)NCc1cc2ccccc2o1,-4.73207
CN1CCc2ccc(C(=O)N3CC[C@]4(C(=O)Nc5ccccc54)[C@@H]3c3nccn3C)nc21,-3.8057
CC(=O)NCCC(=O)N1C[C@@H](c2ccc(F)cc2)[C@@H]2[C@H]1[C@H]1CC[N@@H+]2CC1,-4.22574
O=C1C[C@H]2CN(C(=O)c3ccc(-c4cnco4)cc3)C[C@H]2N1,-4.00226
COCCNC(=O)CC[C@H]1CC[N@@H+]([C@H](C)COc2ccccc2)CC1,-4.4311
Cc1nnc(C[N@H+]2CCC[C@@]23CCCN([C@H]2CC[C@H](O)CC2)C3=O)s1,-4.50458
CC(=O)N1CCc2nc(N)c(C#N)c(-c3ccsc3)c2C1,-5.61119
CCCn1ncc(C)c1NC(=O)C[C@@H](C)n1cccn1,-3.42253
O=C(NCc1nc2c(s1)CCCC2)c1cccc(=O)[nH]1,-4.60543
COc1cc(OC)nc(NCc2cccnc2N2CCN(C(C)=O)CC2)n1,-4.97518
Cc1ccccc1SC1CCN(C(=O)c2ccc(=O)n(C)c2)CC1,-4.44092
O=C(c1ccc(N2CCCC2)c(Cl)c1)N1C[C@@H]2C[NH2+]C[C@@H]2[C@H]1c1cccc(F)c1,-5.34295
COc1cccc(CN2CCN(C(=O)c3ccc(C)cc3F)CC2=O)c1,-4.22363
COc1ccc(CC(=O)N[C@H](c2ccccn2)[C@H]2C[C@H](O)C2)cc1OC,-3.9441
CN(CCCc1nccn1C)c1nccc(-c2cc(C(=O)[O-])ccn2)n1,-4.16813
O=C(NCc1ccccc1)C1CCN(C(=O)COC[C@H]2CCCO2)CC1,-4.74666
CS(=O)(=O)c1ccc([C@@H]2CC(=O)Nc3[nH]nc(-c4cccnc4)c32)cc1,-5.32516
COc1cc(Cl)c(C[N@H+]2CC(=O)N(Cc3cccnc3)C[C@H](O)C2)cc1OC,-4.0047
Cc1cnc(C)c(-c2cccc3c2O[C@H](CNC(=O)C[C@@H]2C[C@@H](C)NC(=S)N2)C3)n1,-4.85303
Cn1ccc(=O)c(OCc2ccccc2)c1C(=O)NC[C@H]1CCCO1,-4.21444
Cc1cc(C)nc(N2CCN(C(=O)Nc3ccc4oc(=O)n(C)c4c3)CC2)n1,-6.46524
Cc1cc(Cl)cc2c(N3C[C@@H]4[C@H](C[NH+](C)C)[C@H]5CC[C@]4(C3)O5)ccnc12,-2.05677
Cc1cc2c(NC(=O)NC[C@H]3CCCN(c4ncccn4)C3)cccc2nn1,-4.39839
Cc1cc2cccc(C(=O)N3CCC([N@H+]4CC[C@@H](O)CC4)CC3)c2o1,-5.09953
Cc1ccc(C2(NC(=O)c3coc(COc4cccc5cccnc45)n3)CC2)cc1,-4.97741
CC[C@H](NC(=O)Cc1cc(C)no1)c1nccs1,-4.67499
CC(=O)NC[C@@H]1CCC2(CCN(c3nnc(C(C)(C)C)o3)CC2)O1,-3.55845
COCC[N@H+]1CC[C@@H](C(=O)N2CCC(c3ccnc(N)n3)CC2)CC1,-4.27804
Cc1cnc2c(C(=O)N3CCC(C(=O)[O-])(n4ccnc4)CC3)cnn2c1,-5.13756
COc1cc(C[N@@H+]2C[C@H]3C[C@@H](C2)[C@H](CC2CCCCC2)N2C(=O)CCC[C@@H]32)ccn1,-5.00633
Cc1ccc(-c2nc(NCC[N@@H+]3CCC[C@@H](O)C3)ncc2-c2cccnc2)cc1,-6.28115
O=C(CCN1Cc2ccccc2C1=O)NC[C@H]1CCOc2ccccc2C1,-4.22537
CN1C(=O)CO[C@@H]2CN(C(=O)c3ccccc3C#N)CC[C@]21c1ccccc1,-4.71947
COc1ccccc1Cn1nccc1NC(=O)NCCc1nc(C)cc(C)n1,-3.89346
Fc1cccc(-n2nc([C@H]3CCOC3)nc2CC2CC2)c1,-4.90496
O=C(c1ccccn1)N1CCC[C@@]12CCCN(CCc1ccccc1)C2=O,-5.03262
COc1ccc([C@H](CC(=O)N(C)Cc2c(C)n[nH]c2C)c2ccccc2)cc1,-4.32792
CC(C)Oc1cccc(Cc2cnc(C(C)C)nc2)c1,-4.05489
O=C1CCc2c1cccc2C(=O)N1CCc2oc(C3CCOCC3)nc2C1,-4.6614
COc1ccccc1C(=O)Nc1ccnn1[C@H]1CC[N@@H+]([C@@H](C)CCc2ccc(O)cc2)CC1,-4.53672
COc1ccc(-c2cc([C@@H](C)CC(=O)[O-])nc(N)c2C#N)cc1O,-5.57509
CCn1nc(CC(C)C)cc1C(=O)N1C[C@@H]2C[NH2+]C[C@@H]2[C@H]1c1ccccc1C,-4.84764
CCc1nnc(N2C[C@@H](C(=O)NCc3ncc(C)c(OC)c3C)CC2=O)s1,-3.12179
O=C(Cn1c(=O)oc2ccccc21)N1CCc2nnc(Cc3ccccc3)n2CC1,-4.55016
CCC[C@H](Nc1nc(C)nc2c1c(C)nn2C)C(=O)NC,-4.4866
Cc1ccccc1[C@@H]1CCCN(C(=O)c2ccc(N)nc2)C1,-4.79542
CN1CC[C@@H]2CN(C(=O)c3ccc(N4CC(=O)NC4=O)cc3)C[C@@H]2C1=O,-5.29271
CCS(=O)(=O)N1C[C@@H]2C[N@@H+](Cc3ccoc3)C[C@]2(C(=O)[O-])C1,-3.93299
O=C(CCc1cccnc1)NCc1nnc2n1CCN(C(=O)/C=C/c1c(F)cccc1F)CC2,-5.42331
Nc1nnc(CNC(=O)C2CCN(C(=O)C3CCCC3)CC2)s1,-5.89947
COc1cc(-n2ccnc2-c2ccccn2)ccc1NS(C)(=O)=O,-4.35468
Nc1[nH]nc(C(=O)N2CCCC[C@H]2CCc2cccc(O)c2)c1Cl,-4.01275
Cc1nn(CC(=O)N2CCCc3ccccc3C2)c(=O)c2ccccc12,-5.69662
COc1cc(F)c(C(=O)Nc2ccc3[nH]c([C@@H](C)O)nc3c2)c(F)c1,-4.62859
CN(C[C@@H]1COCCO1)C(=O)Cn1nnc(-c2ccccc2)n1,-4.58269
C=CCn1cc(C[N@H+]2CC[C@H](C(=O)N[C@@H](C)COC)CC2)c(C)n1,-3.86201
COC(=O)c1cc(N)nc(N2CCO[C@]3(C[C@H]4CC[C@@H](C3)[NH2+]4)C2)n1,-4.63225
O=C1CCCN1CC1CCN(C(=O)c2ccc(N3CCCCCC3)nc2)CC1,-4.41645
CC(C)Cc1ccc(-c2nccn2[C@@H]2C[C@@H](CO)[N@H+](C)C2)s1,-5.12793
Cc1ocnc1-c1nc(COc2ccccc2)nn1[C@H]1CCS(=O)(=O)C1,-5.23688
Cc1ccc(-c2ccc(C[N@@H+]3CCC[C@@H](C(N)=O)C3)cc2)o1,-5.20694
COc1ccccc1CCNC(=O)C[N@H+](C)Cc1ccc2nonc2c1,-1.93015
O=C(c1c[nH]c(=O)[nH]c1=O)N1C[C@H]2C[N@@H+](C3CCCCC3)C[C@@]2(C(=O)[O-])C1,-2.81661
COCC[N@H+](C)C[C@@H]1CN(C(=O)Cc2c(Cl)cccc2Cl)C[C@@H]1CO,-4.60597
CCNC(=O)[C@@H]1C[C@H]([NH3+])CN1C(=O)c1ccccc1-n1cncn1,-5.66234
Cc1ccc(-c2cccc(-n3cccn3)c2)c(N)n1,-3.58302
O=C1NC(=O)[C@H](CCC(=O)N(Cc2c(F)cccc2Cl)C2CC2)N1,-3.80945
CCc1nc(N)sc1C(=O)N1CCN(c2ccc(Cl)c(Cl)c2)CC1,-3.45113
CC(C)c1[nH]c(=O)ccc1C(=O)NCCc1noc([C@H]2CCCO2)n1,-4.36508
CCc1cccc(NC(=O)CCC(=O)N2CCC[C@@]3(CCc4cnc(N)nc43)C2)c1,-4.04926
COCc1c(C(=O)N(C)Cc2cccc(OC)c2)cnn1-c1nccc(-c2ccccc2OC)n1,-5.18465
CNC(=O)Cn1cc(NC(=O)c2cc(C)nc(C)n2)cn1,-3.93547
Cc1cc(C)n(C2CN(c3nc4c(c(C(F)(F)F)n3)CCCC4)C2)n1,-5.17474
CC[C@@H](C)Cc1nc(COc2ccc(F)cc2)n(CC(C)(C)O)n1,-4.57518
Nc1nc(CCNC(=O)C2(Cn3ccnc3)CC2)cs1,-1.33145
C=CCN1CC2(CCC1=O)CCN(C(=O)c1cccc(OC(F)F)c1)CC2,-4.06114
NC(=O)[C@H]1CCC[N@H+](CCNC(=O)c2ccc3c(c2)CCCO3)C1,-5.43635
Cc1ccc(CN2C[C@]34C=C[C@H](O3)[C@@H](C(=O)N(C)Cc3ccoc3)[C@@H]4C2=O)cc1C,-3.61321
O=C(c1cccn1C1CC1)N1CC[C@@]23O[C@@H](c4ccccc4)CN2C(=O)C[C@@H]13,-4.345
Cc1c(C(=O)N(C)Cc2nc3ccccc3c(=O)[nH]2)n(C)c2ccc(F)cc12,-5.24858
CC(C)Oc1cc(N2CCC[C@H](C(=O)c3nccn3C)C2)nc(N)n1,-4.9358
CCN1C[C@]2(CC[N@H+](CCCOCc3ccccc3)CC2)CC1=O,-4.08633
Cc1ncc2c(n1)[C@@]1(CCCN(C(=O)c3cccc4nccnc34)C1)CC2,-4.94213
O=C(CCC(=O)N1CCC[C@H](C(=O)c2ccccn2)C1)Nc1nncs1,-5.64442
Cc1ccccc1-c1noc(CCCC(=O)NCc2ccno2)n1,-4.32605
c1ccc(-c2nnc3n2CCSCC3)nc1,-4.15951
COc1ccc(Cl)cc1C(=O)N1CC[C@H]2[C@H](C1)OCc1cnnn12,-4.25369
CC(C)Cc1noc([C@@H]2CCC[N@@H+](CCc3cccnc3)C2)n1,-3.67153
Cc1cc(CCCc2ccccc2)oc(=O)c1C(=O)NCc1n[nH]c(N)n1,-5.49179
COc1cccc([C@@H]2CCCN(c3nc(C)nc4c3C[NH2+]C4)C2)c1,-5.18526
CCC(=O)N[C@@H]1CS(=O)(=O)C[C@H]1[NH2+]C1CCN(c2ccc(F)c(F)c2)CC1,-3.34936
Cc1cc(C(=O)N2C[C@@]3(C(=O)[O-])C[C@@]3(C(=O)[O-])C2)cc(S(N)(=O)=O)c1C,-4.28528
CCn1c(Cn2cccn2)nnc1[C@H]1CC[N@H+](Cc2nnc(C)o2)CC1,-4.65161
CCN(C[C@@H]1CCC[N@H+](CCc2cccc(F)c2)C1)C(=O)c1cncnc1C,-4.20423
CC(C)c1ccc(-n2cc(C[N@@H+]3CCO[C@H](C(F)(F)F)C3)cn2)cc1,-2.39132
COc1cccc(-c2ncc(C[N@H+]3C[C@@H]4COCC[C@]4(C(=O)[O-])C3)s2)c1,-4.65419
Cc1ccccc1OC[C@@H]1CCCN(C(=O)Cn2cccn2)C1,-5.96412
O=C(Cc1csc(-c2ccccc2)n1)NCc1n[nH]c2c1CCCCC2,-4.27514
CCC(C)(C)NC(=O)C[N@H+]1C[C@@H]2[C@H](CNC(=O)c3cnn(C)c3C)[C@H]3CC[C@]2(C1)O3,-3.79972
Cc1n[nH]c([C@H]2CC[N@H+](CC(=O)Nc3ccc(Cl)cc3F)CC2)n1,-4.52889
CC(C)[C@@H]1CO[C@@]23CCN(C(=O)c4cc(-c5ccccc5)n(C)n4)[C@@H]2CC(=O)N13,-4.93078
CC1(CCC(=O)N2CCC([N@H+]3CCC[C@H](C(=O)NC4CC4)C3)CC2)CC1,-2.86872
Cc1cnn(CC2CCN(C(=O)c3ccc4[nH]nnc4c3)CC2)c1,-5.17053
CC(C)CN(Cc1ccsc1)C(=O)c1ccc[nH]1,-4.33707
COc1ccccc1OCCCn1cccc(OC)c1=O,-4.07829
O=C(Cc1nc2ccccc2[nH]1)N1CCC([C@@H](O)c2cccs2)CC1,-4.99764
CC(=O)NC[C@H]1[C@H]2C[C@H](CN(C(=O)CCCc3cn[nH]c3)C2)[C@@H]2CCCC(=O)N21,-4.74168
CC[C@H](C)Oc1ccccc1C[N@H+]1CC[C@H](c2cc[nH]c(=O)c2)CC1,-3.77527
CC(C)CC[C@@]1(C(=O)[O-])CN(C(=O)CCCn2cccn2)CC[C@H]1O,-4.57564
O=C([O-])Cc1cccc(-c2cccc(-n3cnnc3)c2)c1,-5.62013
c1cc(-c2nccn2Cc2nnc3n2CCC3)c2nonc2c1,-4.10705
CN(C(=O)c1ccsc1)[C@@H](Cc1ccccc1)C1CCN(C(=O)c2cnn(-c3ccccc3)c2)CC1,-4.31092
Cc1c(NC(=O)c2ccc(=O)n(C)c2)cccc1C(=O)N(C)C,-4.55094
CCc1nnc(N2C[C@@H](C(=O)N3CCc4c(nc(C)[nH]c4=O)C3)CC2=O)s1,-4.31426
O=C(CC[NH+]1CCCCC1)N[C@@H]1CCOC[C@H]1OCc1ccccc1,-3.60112
CN(Cc1noc(C2CC2)n1)c1ccc(C(F)(F)F)cn1,-4.86217
Cc1ncc2c(n1)[C@]1(CCC[N@H+](Cc3ccc4c(c3)Cc3ccccc3-4)C1)CC2,-5.71617
COc1cc2nc(-c3ccc(F)c4cccnc34)nc(N)c2cc1OC,-5.96577
